1	0	0	42.87999735525508	289.1129485001777
2	0	0	42.79139574857426	288.80541832441355
3	0	0	42.787365384580816	288.8740634529323
4	0	0	42.74301406073131	288.7834518832875
5	0	0	42.70468509325737	288.5445668360421
6	0	0	42.68450244130301	288.8411137912433
7	0	0	42.686521001657376	289.0140995151106
8	0	0	42.66633244663114	288.7944351038505
9	0	0	42.63805745121147	289.04704917679965
10	0	0	42.60774854946611	288.65714484681297
11	0	0	42.61381151020746	288.68734870336124
12	0	0	42.575402791696504	289.09647366933314
13	0	0	42.56326880490648	289.0140995151106
14	0	0	42.51673332322271	288.98664146370317
15	0	0	42.4964896878647	289.12942333102217
16	0	0	42.50256346679939	288.86582603751003
17	0	0	42.50661232498431	288.8932840889176
18	0	0	42.47826481123066	288.7642312473023
19	0	0	42.48839039820862	288.799926714132
20	0	0	42.52078126362003	288.4786675126641
21	0	0	42.42761229628534	288.73402739075397
22	0	0	42.364746290450746	288.9289795557474
23	0	0	42.372861571817474	288.72029836505027
24	0	0	42.34445350026577	288.7285357804725
25	0	0	42.34648307413957	288.766977052443
26	0	0	42.328214550526226	288.73951900103555
27	0	0	42.30587914801172	288.712060949628
28	0	0	42.31603258643848	288.7614854421615
29	0	0	42.28759883152629	288.9509459968734
30	0	0	42.36271730629272	288.3935475533009
31	0	0	42.34039415595318	288.41276818928606
32	0	0	42.291661582657106	288.4210056047083
33	0	0	42.29775521802363	288.5143629794939
34	0	0	42.267281145366645	288.4210056047083
35	0	0	42.15541679304257	288.50063395379016
36	0	0	42.09024092566806	288.55829586174593
37	0	0	42.22459268303097	288.810909934695
38	0	0	42.20222053238531	288.8493512066655
39	0	0	42.206288785573726	288.9070131146213
40	0	0	42.20425469172512	288.93172536088804
41	0	0	42.22662612194235	288.97291243799936
42	0	0	42.13302015082344	288.7724686627245
43	0	0	42.078012987037546	288.70107772906493
44	0	0	42.03519664393685	288.67911128793895
45	0	0	42.04743283036922	288.7532480267393
46	0	0	42.022958101223495	288.73128158561326
47	0	0	42.0066363791276	288.766977052443
48	0	0	41.900443101909026	288.95643760715484
49	0	0	41.982145942609584	289.29417163946727
50	0	0	41.76335636407177	289.4424451170678
51	0	0	41.77974036369031	289.25847617263753
52	0	0	41.646499257656636	289.03881176137736
53	0	0	41.68342444582202	288.8575886220878
54	0	0	41.82477478345254	288.62968679540546
55	0	0	42.66633244663114	287.9816767821882
56	0	0	42.57135839170416	287.8608613559951
57	0	0	42.55517816904589	288.08052576725515
58	0	0	42.52078126362003	288.2672405168263
59	0	0	42.40733982057992	288.18761216774453
60	0	0	42.232726045697326	288.20134119344823
61	0	0	42.27134520665414	287.7702497863503
62	0	0	42.14523748329062	287.8498781354321
63	0	0	42.13709285688446	287.9157774588101
64	0	0	42.11265269208832	287.8443865251506
65	0	0	42.11265269208832	287.90479423824706
66	0	0	42.031117391502896	287.8443865251506
67	0	0	42.05966666041633	288.12171284436647
68	0	0	42.018878063385856	288.1299502597887
69	0	0	42.06578269176295	288.32490242478207
70	0	0	42.012757515767795	288.40453077386377
71	0	0	42.12691060066996	288.4594468766789
72	0	0	42.360688256608995	288.2068328037297
73	0	0	41.91679204478234	289.4451909222086
74	0	0	41.96581374971464	288.8520970118063
